"id","path__x","path__y","labelName"
"","49.89","79.26",""
"","50.01","79.18",""
"","50.12","79.04",""
"","50.23","79.04",""
"","50.4","78.97",""
"","50.57","79.04",""
"","50.8","79.04",""
"","51.03","79.04",""
"","51.08","79.04",""
"","51.31","79.04",""
"","51.42","79.04",""
"","51.65","79.04",""
"","51.93","79.04",""
"","52.27","79.11",""
"","52.61","79.33",""
"","52.95","79.69",""
"","53.29","80.34",""
"","53.52","80.92",""
"","53.69","81.35",""
"","53.8","81.57",""
"","53.97","81.85",""
"","54.09","82.07",""
"","54.2","82.22",""
"","54.31","82.36",""
"","54.43","82.5",""
"","54.6","82.79",""
"","54.77","83.15",""
"","54.88","83.3",""
"","55.11","83.66",""
"","55.33","83.95",""
"","55.56","84.16",""
"","55.78","84.31",""
"","56.01","84.38",""
"","56.18","84.38",""
"","56.41","84.31",""
"","56.58","84.31",""
"","56.75","84.24",""
"","56.86","84.24",""
"","57.03","84.16",""
"","57.31","84.02",""
"","57.54","83.8",""
"","57.77","83.59",""
"","57.94","83.37",""
"","58.05","83.08",""
"","58.05","82.94",""
"","58.16","82.5",""
"","58.28","82.22",""
"","58.39","81.93",""
"","58.45","81.93",""
"","58.56","81.78",""
"","58.73","81.71",""
"","58.84","81.64",""
"","58.9","81.64",""
"","58.96","81.64",""
"","58.9","81.71",""
"","58.84","81.71",""
"","58.84","81.35",""
"","58.9","81.2",""
"","58.84","80.92",""
"","58.84","80.56",""
"","58.84","80.12",""
"","58.79","79.69",""
"","58.73","79.26",""
"","58.73","78.97",""
"","58.73","78.75",""
"","58.79","78.68",""
"","58.84","78.68",""
"","58.96","78.75",""
"","59.07","78.82",""
"","59.24","78.75",""
"","59.47","78.75",""
"","59.75","78.75",""
"","59.98","78.89",""
"","60.26","79.04",""
"","60.43","79.18",""
"","60.54","79.33",""
"","60.71","79.47",""
"","60.77","79.69",""
"","60.88","79.98",""
"","61.05","80.19",""
"","61.17","80.56",""
"","61.22","80.7",""
"","61.39","80.92",""
"","61.45","81.06",""
"","61.62","81.2",""
"","61.73","81.28",""
"","61.85","81.28",""
"","61.96","81.42",""
"","62.07","81.42",""
"","62.19","81.49",""
"","62.36","81.57",""
"","62.53","81.64",""
"","62.7","81.64",""
"","62.81","81.64",""
"","62.87","81.64",""
"","62.92","81.64",""
"","62.98","81.64",""
"","63.09","81.64",""
"","63.15","81.64",""
"","63.21","81.64",""
"","63.32","81.64",""
"","63.43","81.64",""
"","63.49","81.64",""
"","63.6","81.64",""
"","63.71","81.64",""
"","63.77","81.57",""
"","63.83","81.57",""
"","63.88","81.49",""
"","63.88","81.57",""
"","63.88","81.49",""
"","63.88","81.57",""
"","63.83","81.57",""
"","63.77","81.57",""
"","63.55","81.71",""
"","63.49","81.78",""
"","63.32","81.93",""
"","63.15","82.07",""
"","62.98","82.22",""
"","62.81","82.43",""
"","62.7","82.5",""
"","62.47","82.79",""
"","62.07","83.3",""
"","61.9","83.51",""
"","61.62","83.8",""
"","61.45","84.02",""
"","61.28","84.24",""
"","61.17","84.45",""
"","61.11","84.6",""
"","61.05","84.74",""
"","61.05","84.81",""
"","61","85.03",""
"","61","85.32",""
"","60.94","85.46",""
"","60.88","85.75",""
"","60.88","86.04",""
"","60.88","86.33",""
"","60.94","86.62",""
"","60.94","86.76",""
"","61.05","86.98",""
"","61.05","87.2",""
"","61.17","87.34",""
"","61.22","87.56",""
"","61.28","87.63",""
"","61.34","87.77",""
"","61.39","87.85",""
"","61.56","87.92",""
"","61.73","88.06",""
"","61.96","88.06",""
"","62.24","88.13",""
"","62.47","88.21",""
"","62.75","88.28",""
"","62.92","88.28",""
"","63.15","88.28",""
"","63.38","88.35",""
"","63.55","88.35",""
"","63.71","88.35",""
"","63.83","88.35",""
"","63.94","88.28",""
"","64.17","88.28",""
"","64.34","88.28",""
"","64.62","88.28",""
"","64.96","88.28",""
"","65.24","88.28",""
"","65.53","88.28",""
"","65.75","88.21",""
"","65.98","88.13",""
"","66.21","87.85",""
"","66.32","87.7",""
"","66.72","87.34",""
"","67","87.12",""
"","67.28","86.76",""
"","67.45","86.4",""
"","67.62","85.9",""
"","67.68","85.61",""
"","67.74","85.1",""
"","67.74","84.81",""
"","67.79","84.6",""
"","67.85","84.38",""
"","67.85","84.16",""
"","67.85","83.95",""
"","67.85","83.73",""
"","67.85","83.44",""
"","67.85","83.23",""
"","67.85","83.08",""
"","67.91","82.87",""
"","67.91","82.72",""
"","67.91","82.58",""
"","67.91","82.43",""
"","67.96","82.29",""
"","67.96","82.22",""
"","68.02","82.14",""
"","68.08","82",""
"","68.08","81.93",""
"","68.13","81.93",""
"","68.19","81.78",""
"","68.19","81.64",""
"","68.25","81.64",""
"","68.3","81.49",""
"","68.3","81.42",""
"","68.36","81.35",""
"","68.42","81.13",""
"","68.42","80.92",""
"","68.42","80.77",""
"","68.47","80.63",""
"","68.53","80.41",""
"","68.53","80.27",""
"","68.64","80.12",""
"","68.7","80.12",""
"","68.76","80.19",""
"","68.81","80.34",""
"","68.98","80.56",""
"","69.21","80.92",""
"","69.44","81.2",""
"","69.55","81.35",""
"","69.72","81.64",""
"","69.95","81.85",""
"","70.12","82.07",""
"","70.23","82.29",""
"","70.29","82.36",""
"","70.4","82.5",""
"","70.4","82.72",""
"","70.51","83.01",""
"","70.57","83.3",""
"","70.68","83.59",""
"","70.8","83.88",""
"","70.91","84.09",""
"","71.02","84.24",""
"","71.14","84.45",""
"","71.25","84.6",""
"","71.42","84.67",""
"","71.59","84.81",""
"","71.82","84.89",""
"","72.1","85.03",""
"","72.27","85.1",""
"","72.55","85.25",""
"","72.83","85.32",""
"","73.06","85.39",""
"","73.34","85.39",""
"","73.63","85.39",""
"","73.85","85.32",""
"","74.19","85.25",""
"","74.53","85.25",""
"","74.87","85.32",""
"","75.21","85.32",""
"","75.38","85.32",""
"","75.72","85.32",""
"","76.01","85.25",""
"","76.23","85.18",""
"","76.46","85.18",""
"","76.74","85.03",""
"","77.08","85.1",""
"","77.31","85.1",""
"","77.59","85.1",""
"","77.88","85.03",""
"","78.1","85.03",""
"","78.33","84.96",""
"","78.56","84.89",""
"","78.73","84.81",""
"","79.01","84.74",""
"","79.12","84.74",""
"","79.41","84.74",""
"","79.69","84.74",""
"","80.03","84.67",""
"","80.37","84.53",""
"","80.65","84.38",""
"","80.88","84.24",""
"","81.1","84.09",""
"","81.16","84.02",""
"","81.44","83.95",""
"","81.78","83.88",""
"","82.18","83.73",""
"","82.52","83.51",""
"","82.8","83.3",""
"","83.09","83.01",""
"","83.31","82.72",""
"","83.54","82.36",""
"","83.82","82.07",""
"","84.11","81.78",""
"","84.45","81.64",""
"","84.79","81.49",""
"","85.13","81.28",""
"","85.52","80.99",""
"","85.75","80.7",""
"","85.92","80.19",""
"","86.03","79.83",""
"","86.2","79.47",""
"","86.37","79.04",""
"","86.6","78.53",""
"","86.71","78.25",""
"","86.71","78.03",""
"","86.77","77.67",""
"","86.83","77.23",""
"","86.77","76.73",""
"","86.71","76.15",""
"","86.54","75.72",""
"","86.49","75.43",""
"","86.37","75.21",""
"","86.2","75",""
"","86.09","74.71",""
"","85.92","74.49",""
"","85.81","74.2",""
"","85.75","74.06",""
"","85.69","73.84",""
"","85.64","73.7",""
"","85.64","73.55",""
"","85.64","73.41",""
"","85.58","73.26",""
"","85.64","73.19",""
"","85.69","73.12",""
"","85.69","73.05",""
"","85.75","73.05",""
"","85.75","72.98",""
"","85.75","72.9",""
"","85.75","72.83",""
"","85.75","72.76",""
"","85.75","72.69",""
"","85.75","72.54",""
"","85.81","72.4",""
"","85.81","72.33",""
"","85.81","72.18",""
"","85.75","71.96",""
"","85.75","71.82",""
"","85.75","71.68",""
"","85.75","71.46",""
"","85.64","71.24",""
"","85.58","71.1",""
"","85.52","70.95",""
"","85.47","70.88",""
"","85.41","70.67",""
"","85.35","70.52",""
"","85.3","70.45",""
"","85.18","70.38",""
"","85.13","70.3",""
"","85.01","70.23",""
"","84.96","70.16",""
"","84.9","70.09",""
"","84.9","70.02",""
"","84.79","69.94",""
"","84.79","69.87",""
"","84.73","69.8",""
"","84.79","69.65",""
"","84.79","69.58",""
"","84.84","69.51",""
"","84.84","69.44",""
"","84.9","69.37",""
"","84.9","69.29",""
"","84.96","69.15",""
"","84.96","69.01",""
"","85.01","68.86",""
"","85.01","68.72",""
"","85.07","68.5",""
"","85.13","68.36",""
"","85.13","68.28",""
"","85.18","68.07",""
"","85.18","67.92",""
"","85.18","67.78",""
"","85.24","67.63",""
"","85.3","67.49",""
"","85.35","67.27",""
"","85.41","67.13",""
"","85.47","66.91",""
"","85.52","66.77",""
"","85.52","66.55",""
"","85.58","66.33",""
"","85.58","66.12",""
"","85.64","65.97",""
"","85.64","65.83",""
"","85.64","65.61",""
"","85.64","65.47",""
"","85.64","65.25",""
"","85.58","65.18",""
"","85.58","64.96",""
"","85.58","64.67",""
"","85.58","64.31",""
"","85.58","64.02",""
"","85.64","63.81",""
"","85.64","63.59",""
"","85.75","63.52",""
"","85.81","63.37",""
"","85.86","63.23",""
"","85.92","63.16",""
"","85.98","63.01",""
"","86.09","62.94",""
"","86.2","62.94",""
"","86.32","62.94",""
"","86.43","62.87",""
"","86.54","62.8",""
"","86.71","62.72",""
"","86.83","62.72",""
"","87.05","62.65",""
"","87.39","62.29",""
"","87.56","62.15",""
"","87.73","61.79",""
"","87.79","61.64",""
"","87.79","61.5",""
"","87.79","61.35",""
"","87.85","61.21",""
"","87.85","61.14",""
"","87.85","60.92",""
"","87.85","60.78",""
"","87.85","60.56",""
"","87.85","60.49",""
"","87.9","60.34",""
"","87.96","60.2",""
"","88.02","60.13",""
"","88.07","60.05",""
"","88.13","59.91",""
"","88.19","59.69",""
"","88.36","59.55",""
"","88.41","59.48",""
"","88.52","59.4",""
"","88.64","59.33",""
"","88.81","59.33",""
"","89.03","59.4",""
"","89.26","59.4",""
"","89.54","59.4",""
"","89.83","59.33",""
"","90.05","59.26",""
"","90.22","59.19",""
"","90.39","59.19",""
"","90.45","59.04",""
"","90.56","58.97",""
"","90.73","58.9",""
"","90.85","58.83",""
"","90.96","58.68",""
"","91.07","58.54",""
"","91.19","58.32",""
"","91.3","58.1",""
"","91.36","57.89",""
"","91.41","57.74",""
"","91.58","57.53",""
"","91.75","57.46",""
"","91.87","57.38",""
"","92.04","57.31",""
"","92.09","57.24",""
"","92.21","57.09",""
"","92.32","57.02",""
"","92.43","56.81",""
"","92.55","56.59",""
"","92.6","56.44",""
"","92.66","56.23",""
"","92.72","55.94",""
"","92.72","55.65",""
"","92.72","55.29",""
"","92.72","55",""
"","92.77","54.71",""
"","92.77","54.5",""
"","92.77","54.21",""
"","92.83","53.99",""
"","92.83","53.85",""
"","92.89","53.63",""
"","92.89","53.34",""
"","92.94","53.12",""
"","92.94","52.84",""
"","92.94","52.4",""
"","92.94","51.97",""
"","92.94","51.54",""
"","92.94","51.25",""
"","92.89","50.96",""
"","92.77","50.67",""
"","92.66","50.45",""
"","92.55","50.24",""
"","92.38","49.8",""
"","92.32","49.59",""
"","92.21","49.3",""
"","92.09","49.01",""
"","91.98","48.72",""
"","91.92","48.43",""
"","91.87","48.29",""
"","91.87","48.07",""
"","91.81","47.93",""
"","91.75","47.85",""
"","91.7","47.71",""
"","91.75","47.64",""
"","91.75","47.57",""
"","91.87","47.42",""
"","91.98","47.13",""
"","92.09","46.99",""
"","92.15","46.7",""
"","92.26","46.41",""
"","92.32","46.12",""
"","92.49","45.83",""
"","92.66","45.54",""
"","92.83","45.33",""
"","93","45.18",""
"","93.17","45.04",""
"","93.4","44.82",""
"","93.57","44.68",""
"","93.79","44.53",""
"","94.02","44.39",""
"","94.25","44.17",""
"","94.53","43.88",""
"","94.76","43.52",""
"","95.04","43.09",""
"","95.27","42.73",""
"","95.44","42.44",""
"","95.61","42.22",""
"","95.78","42.01",""
"","95.95","41.93",""
"","96.06","41.86",""
"","96.29","41.79",""
"","96.46","41.79",""
"","96.68","41.86",""
"","96.91","41.86",""
"","97.13","41.86",""
"","97.53","41.79",""
"","97.7","41.72",""
"","97.81","41.5",""
"","97.87","41.36",""
"","97.93","41.21",""
"","97.93","41.07",""
"","97.87","40.85",""
"","97.76","40.56",""
"","97.7","40.42",""
"","97.7","40.2",""
"","97.64","39.99",""
"","97.7","39.91",""
"","97.76","39.84",""
"","97.87","39.77",""
"","97.98","39.7",""
"","98.1","39.7",""
"","98.27","39.62",""
"","98.38","39.55",""
"","98.49","39.48",""
"","98.61","39.34",""
"","98.78","39.26",""
"","98.89","39.19",""
"","99.06","39.12",""
"","99.17","39.05",""
"","99.29","38.9",""
"","99.34","38.76",""
"","99.46","38.61",""
"","99.46","38.47",""
"","99.51","38.18",""
"","99.57","37.89",""
"","99.63","37.6",""
"","99.68","37.17",""
"","99.74","36.81",""
"","99.8","36.45",""
"","99.8","36.16",""
"","99.85","35.94",""
"","99.91","35.65",""
"","99.91","35.44",""
"","99.91","35.22",""
"","99.91","34.93",""
"","99.91","34.5",""
"","99.91","34.07",""
"","99.85","33.63",""
"","99.8","33.2",""
"","99.8","32.91",""
"","99.74","32.62",""
"","100.19","31.83",""
